"Volume","Page","Panel","PanelId","Characters"
"02",12,6,351,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,1,352,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,2,353,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,3,354,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,4,355,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,5,356,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,6,357,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",13,7,358,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",14,1,359,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",14,2,360,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",14,3,361,"Björn Gandalfson;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",14,4,362,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",14,5,363,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",15,1,364,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",15,2,365,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",15,3,366,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",15,4,367,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",15,5,368,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",16,1,369,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",16,2,370,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",16,3,371,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",16,4,372,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",16,5,373,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",17,1,374,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",17,2,375,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",17,3,376,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",17,4,377,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",17,5,378,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",18,1,379,"Akwila;Équipage_2.9;Jorund-le-taureau;Vikings_2.10"
"02",18,2,380,"Akwila;Équipage_2.9"
"02",18,3,381,"Akwila;Équipage_2.9"
"02",18,4,382,""
"02",19,1,383,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",19,2,384,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",19,3,385,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",19,4,386,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",19,5,387,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",19,6,388,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",19,7,389,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",20,1,390,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",20,2,391,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",20,3,392,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",20,4,393,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",20,5,394,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",20,6,395,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",21,1,396,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",21,2,397,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",21,3,398,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",22,1,399,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",22,2,400,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",22,3,401,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",22,4,402,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",22,5,403,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",23,1,404,"Björn Gandalfson;Thorgal Aegirsson"
"02",23,2,405,"Björn Gandalfson;Thorgal Aegirsson"
"02",23,3,406,"Björn Gandalfson;Thorgal Aegirsson"
"02",23,4,407,"Björn Gandalfson;Thorgal Aegirsson"
"02",23,5,408,"Björn Gandalfson;Thorgal Aegirsson"
"02",23,6,409,"Björn Gandalfson;Thorgal Aegirsson"
"02",24,1,410,"Björn Gandalfson;Thorgal Aegirsson"
"02",24,2,411,"Björn Gandalfson;Thorgal Aegirsson"
"02",24,3,412,"Björn Gandalfson;Thorgal Aegirsson"
"02",24,4,413,"Björn Gandalfson;Thorgal Aegirsson"
"02",24,5,414,"Björn Gandalfson;Thorgal Aegirsson"
"02",24,6,415,"Björn Gandalfson;Thorgal Aegirsson"
"02",25,1,416,"Björn Gandalfson;Thorgal Aegirsson"
"02",25,2,417,"Björn Gandalfson;Thorgal Aegirsson"
"02",25,3,418,"Björn Gandalfson;Thorgal Aegirsson"
"02",25,4,419,"Björn Gandalfson;Thorgal Aegirsson"
"02",25,5,420,"Thorgal Aegirsson"
"02",25,6,421,"Thorgal Aegirsson"
"02",25,7,422,"Thorgal Aegirsson"
"02",26,1,423,""
"02",26,2,424,""
"02",26,3,425,"Garn;Kisha"
"02",27,1,426,"Garn;Kisha"
"02",27,2,427,"Garn;Kisha"
"02",27,3,428,"Garn;Kisha"
"02",27,4,429,"Garn;Kisha"
"02",27,5,430,"Kisha"
"02",27,6,431,"Kisha"
"02",27,7,432,"Kisha;Thorgal Aegirsson"
"02",28,1,433,"Kisha;Thorgal Aegirsson"
"02",28,2,434,"Kisha;Thorgal Aegirsson"
"02",28,3,435,"Garn;Kisha;Thorgal Aegirsson"
"02",28,4,436,"Garn;Kisha;Thorgal Aegirsson"
"02",28,5,437,"Garn;Kisha;Thorgal Aegirsson"
"02",28,6,438,"Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",29,1,439,"Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",29,2,440,"Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",29,3,441,"Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",29,4,442,"Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",29,5,443,"Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",29,6,444,"Clan_2.29;Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",30,1,445,"Clan_2.29;Garn;Kisha;Thorgal Aegirsson;Vieillard_2.28"
"02",30,2,446,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",30,3,447,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",30,4,448,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",30,5,449,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",30,6,450,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",31,1,451,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",31,2,452,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",31,3,453,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",31,4,454,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",31,5,455,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",32,1,456,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",32,2,457,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",32,3,458,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",32,4,459,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",32,5,460,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",32,6,461,"Björn Gandalfson;Thorgal Aegirsson;Vieillard_2.28"
"02",33,1,462,"Björn Gandalfson;Slugs_2.33;Thorgal Aegirsson;Vieillard_2.28"
"02",33,2,463,"Björn Gandalfson;Slugs_2.33;Thorgal Aegirsson;Vieillard_2.28"
"02",33,3,464,"Björn Gandalfson;Slugs_2.33;Thorgal Aegirsson;Vieillard_2.28"
"02",34,1,465,"Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",34,2,466,"Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",34,3,467,"Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",34,4,468,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",34,5,469,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",35,1,470,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",35,2,471,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",35,3,472,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",35,4,473,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",35,5,474,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",35,6,475,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",36,1,476,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",36,2,477,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",36,3,478,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",36,4,479,"Akwila;Björn Gandalfson;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",37,1,480,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",37,2,481,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",37,3,482,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",37,4,483,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",37,5,484,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",37,6,485,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",38,1,486,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",38,2,487,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",38,3,488,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",38,4,489,"Akwila;Slugs_2.33;Slugs_2.34;Thorgal Aegirsson;Vieillard_2.28"
"02",38,5,490,"Slugs_2.38;Thorgal Aegirsson"
"02",39,1,491,"Jorund-le-taureau;Slugs_2.38;Thorgal Aegirsson;Vikings_2.10"
"02",39,2,492,"Jorund-le-taureau;Slugs_2.38;Thorgal Aegirsson;Vikings_2.10"
"02",39,3,493,"Jorund-le-taureau;Slugs_2.38;Thorgal Aegirsson;Vikings_2.10"
"02",39,4,494,"Jorund-le-taureau;Slugs_2.38;Thorgal Aegirsson;Vikings_2.10"
"02",39,5,495,"Jorund-le-taureau;Slugs_2.38;Thorgal Aegirsson;Vikings_2.10"
"02",40,1,496,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",40,2,497,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",40,3,498,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",40,4,499,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",41,1,500,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",41,2,501,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",41,3,502,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",41,4,503,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",41,5,504,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",42,1,505,"Jorund-le-taureau;Slugs_2.40;Thorgal Aegirsson;Vikings_2.10"
"02",42,2,506,"Thorgal Aegirsson"
"02",42,3,507,"Thorgal Aegirsson"
"02",42,4,508,"Thorgal Aegirsson"
"02",42,5,509,"Thorgal Aegirsson"
"02",42,6,510,"Thorgal Aegirsson"
"02",42,7,511,"Thorgal Aegirsson"
"02",43,1,512,"Thorgal Aegirsson"
"02",43,2,513,"Thorgal Aegirsson"
"02",43,3,514,"Thorgal Aegirsson"
"02",43,4,515,"Thorgal Aegirsson"
"02",43,5,516,"Thorgal Aegirsson"
"02",43,6,517,"Thorgal Aegirsson"
"02",44,1,518,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",44,2,519,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",44,3,520,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",44,4,521,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",44,5,522,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",44,6,523,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",44,7,524,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"02",45,1,525,"Slive;Thorgal Aegirsson"
"02",45,2,526,"Slive;Thorgal Aegirsson"
"02",45,3,527,"Slive;Thorgal Aegirsson"
"02",45,4,528,"Slive;Thorgal Aegirsson"
"02",46,1,529,"Slive;Thorgal Aegirsson"
"02",46,2,530,"Slive;Thorgal Aegirsson"
"02",46,3,531,"Slive;Thorgal Aegirsson"
"02",46,4,532,"Slive;Thorgal Aegirsson"
"02",46,5,533,"Slive;Thorgal Aegirsson"
"02",46,6,534,"Slive;Thorgal Aegirsson"
"02",46,7,535,"Slive;Thorgal Aegirsson"
"02",47,1,536,"Slive;Thorgal Aegirsson"
"02",47,2,537,"Slive;Thorgal Aegirsson"
"02",47,3,538,"Slive;Thorgal Aegirsson"
"02",47,4,539,"Slive;Thorgal Aegirsson"
"02",47,5,540,"Slive;Thorgal Aegirsson"
"02",47,6,541,"Slive;Thorgal Aegirsson"
"02",47,7,542,"Slive;Thorgal Aegirsson"
"02",47,8,543,"Slive;Thorgal Aegirsson"
"02",48,1,544,"Aaricia Ganfalfsdottir;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"02",48,2,545,"Aaricia Ganfalfsdottir;Jorund-le-taureau;Thorgal Aegirsson;Vikings_2.10"
"03",3,1,546,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",3,2,547,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",3,3,548,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",3,4,549,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",3,5,550,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",3,6,551,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,1,552,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,2,553,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,3,554,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,4,555,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,5,556,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,6,557,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",4,7,558,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",5,1,559,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",5,2,560,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",5,3,561,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",5,4,562,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",5,5,563,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,1,564,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,2,565,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,3,566,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,4,567,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,5,568,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,6,569,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",6,7,570,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,1,571,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,2,572,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,3,573,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,4,574,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,5,575,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,6,576,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,7,577,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,8,578,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",7,9,579,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",8,1,580,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",8,2,581,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",8,3,582,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",8,4,583,"Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",8,5,584,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",8,6,585,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",9,1,586,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",9,2,587,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",9,3,588,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",9,4,589,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",9,5,590,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",9,6,591,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",10,1,592,"2 gardes_3.8.1;2 gardes_3.8.2;3 bienveillants;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",10,2,593,"Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",10,3,594,"Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",10,4,595,"Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",10,5,596,"Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",10,6,597,"Jadawin;Thorgal Aegirsson;Villageois_3.5"
"03",11,1,598,"Thorgal Aegirsson"
"03",11,2,599,"Thorgal Aegirsson"
"03",11,3,600,"Garde_3.11;Thorgal Aegirsson"
"03",11,4,601,"Garde_3.11;Thorgal Aegirsson"
"03",11,5,602,"Thorgal Aegirsson"
"03",11,6,603,"Thorgal Aegirsson"
"03",12,1,604,"Thorgal Aegirsson"
"03",12,2,605,"Thorgal Aegirsson"
"03",12,3,606,"Thorgal Aegirsson"
"03",12,4,607,"Thorgal Aegirsson"
"03",12,5,608,"Thorgal Aegirsson"
"03",12,6,609,"Thorgal Aegirsson"
"03",12,7,610,"Thorgal Aegirsson"
"03",12,8,611,"Thorgal Aegirsson"
"03",12,9,612,"Thorgal Aegirsson"
"03",12,10,613,"Thorgal Aegirsson"
"03",12,11,614,"Thorgal Aegirsson"
"03",13,1,615,"Thorgal Aegirsson"
"03",13,2,616,"Thorgal Aegirsson"
"03",13,3,617,"Thorgal Aegirsson"
"03",13,4,618,"Thorgal Aegirsson"
"03",13,5,619,"Thorgal Aegirsson"
"03",13,6,620,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",14,1,621,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",14,2,622,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",14,3,623,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",14,4,624,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",14,5,625,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",14,6,626,"3 bienveillants;Jadawin;Thorgal Aegirsson"
"03",15,1,627,"Jadawin;Thorgal Aegirsson"
"03",15,2,628,"Jadawin;Thorgal Aegirsson"
"03",15,3,629,"Jadawin;Thorgal Aegirsson"
"03",15,4,630,"Jadawin;Thorgal Aegirsson"
"03",15,5,631,"Jadawin;Thorgal Aegirsson"
"03",15,6,632,"Jadawin;Thorgal Aegirsson"
"03",15,7,633,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",15,8,634,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",16,1,635,"Aaricia Ganfalfsdottir;Thorgal Aegirsson"
"03",16,2,636,"2 gardes_3.8.1;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",16,3,637,"2 gardes_3.8.1;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",16,4,638,"2 gardes_3.8.1;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",16,5,639,"2 gardes_3.8.1;Aaricia Ganfalfsdottir;Jadawin;Thorgal Aegirsson"
"03",16,6,640,"Jadawin;Thorgal Aegirsson"
"03",17,1,641,"2 gardes_3.8.2;Jadawin;Thorgal Aegirsson"
"03",17,2,642,"2 gardes_3.8.2;Jadawin;Thorgal Aegirsson"
"03",17,3,643,"Thorgal Aegirsson"
"03",17,4,644,"Thorgal Aegirsson"
"03",17,5,645,"2 gardes_3.8.2;Jadawin;Thorgal Aegirsson"
"03",17,6,646,"2 gardes_3.8.2;Jadawin;Thorgal Aegirsson"
"03",18,1,647,"Thorgal Aegirsson"
"03",18,2,648,"Thorgal Aegirsson"
"03",18,3,649,"Thorgal Aegirsson"
"03",18,4,650,"Thorgal Aegirsson"
"03",18,5,651,"Thorgal Aegirsson"
"03",18,6,652,"Thorgal Aegirsson"
"03",18,7,653,"2 gardes_3.8.2;3 bienveillants;Jadawin"
"03",18,8,654,"2 gardes_3.8.2;3 bienveillants;Jadawin"
"03",19,1,655,"3 bienveillants;6 gardes_3.19;Aaricia Ganfalfsdottir;Africain_3.19;Chinois_3.19;Franc_3.19;Jadawin;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",19,2,656,"3 bienveillants;6 gardes_3.19;Aaricia Ganfalfsdottir;Africain_3.19;Chinois_3.19;Franc_3.19;Jadawin;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",20,1,657,"3 bienveillants;6 gardes_3.19;Aaricia Ganfalfsdottir;Africain_3.19;Chinois_3.19;Franc_3.19;Jadawin;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",20,2,658,"3 bienveillants;6 gardes_3.19;Aaricia Ganfalfsdottir;Africain_3.19;Chinois_3.19;Franc_3.19;Jadawin;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",20,3,659,"Africain_3.19;Chinois_3.19;Franc_3.19;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",20,4,660,"Africain_3.19;Chinois_3.19;Franc_3.19;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",20,5,661,"Africain_3.19;Chinois_3.19;Franc_3.19;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",20,6,662,"Africain_3.19;Chinois_3.19;Franc_3.19;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",21,1,663,"Sigurd_3.19;Thorgal Aegirsson"
"03",21,2,664,"Sigurd_3.19;Thorgal Aegirsson"
"03",21,3,665,"Sigurd_3.19;Thorgal Aegirsson"
"03",21,4,666,"Sigurd_3.19;Thorgal Aegirsson"
"03",21,5,667,"Sigurd_3.19;Thorgal Aegirsson"
"03",21,6,668,"Sigurd_3.19;Thorgal Aegirsson"
"03",21,7,669,"Africain_3.19;Chinois_3.19;Franc_3.19;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
"03",22,1,670,"Africain_3.19;Chinois_3.19;Franc_3.19;Japonais_3.19;Karshan d'Urizen;Sarasin_3.19;Sigurd_3.19;Thorgal Aegirsson;Turban_3.19;Volsung de Nichor"
